73.3734919	20.00055564	421.348449707	152.703231812
73.3824919	20.00055564	445.156677246	152.703231812
73.3914919	20.00055564	481.900024414	152.703231812
73.3014919	19.99155564	194.36239624	152.703231812
73.3104919	19.99155564	295.532958984	152.703231812
73.3194919	19.99155564	395.151123047	152.703231812
73.3284919	19.99155564	379.822021484	152.703231812
73.3374919	19.99155564	439.307159424	152.703231812
73.3464919	19.99155564	411.406036377	152.703231812
73.3554919	19.99155564	469.823120117	152.703231812
73.3644919	19.99155564	449.616607666	152.703231812
73.3734919	19.99155564	421.304260254	152.703231812
73.3824919	19.99155564	452.694702148	152.703231812
73.3914919	19.99155564	446.580932617	152.703231812
73.3014919	19.98255564	220.421035767	152.703231812
73.3104919	19.98255564	242.078048706	152.703231812
73.3194919	19.98255564	330.276947021	152.703231812
73.3284919	19.98255564	293.682891846	152.703231812
73.3374919	19.98255564	321.259002686	152.703231812
73.3464919	19.98255564	278.400146484	152.703231812
73.3554919	19.98255564	309.953582764	152.703231812
73.3644919	19.98255564	383.141448975	152.703231812
73.3734919	19.98255564	393.657043457	152.703231812
73.3824919	19.98255564	454.648895264	152.703231812
73.3914919	19.98255564	429.210205078	152.703231812
73.3014919	19.97355564	225.545547485	152.703231812
73.3104919	19.97355564	229.654006958	152.703231812
73.3194919	19.97355564	235.345581055	152.703231812
73.3284919	19.97355564	258.085723877	152.703231812
73.3374919	19.97355564	262.650085449	152.703231812
73.3464919	19.97355564	277.131866455	152.703231812
73.3554919	19.97355564	344.834075928	152.703231812
73.3644919	19.97355564	359.921966553	152.703231812
73.3734919	19.97355564	383.467437744	152.703231812
73.3824919	19.97355564	359.801544189	152.703231812
73.3914919	19.97355564	381.256958008	152.703231812
73.3014919	19.96455564	321.933959961	152.703231812
73.3104919	19.96455564	240.754058838	152.703231812
73.3194919	19.96455564	314.246795654	152.703231812
73.3284919	19.96455564	291.177947998	152.703231812
73.3374919	19.96455564	338.58682251	152.703231812
73.3464919	19.96455564	353.888793945	152.703231812
73.3554919	19.96455564	288.057373047	152.703231812
73.3644919	19.96455564	351.324798584	152.703231812
73.3734919	19.96455564	316.538482666	152.703231812
73.3824919	19.96455564	339.050506592	152.703231812
73.3914919	19.96455564	355.572235107	152.703231812
